id_station;name_station;nama_propinsi;nama_kota;kecamatan;kelurahan;latt_station;long_station;elv_station;status_operasional;hp_petugas;tgl_pasang;addr_instansi;data_transport;instansi;nama_vendor
150205;ARG Waisala;Maluku;Kab. Seram Bagian Barat;Huamual Belakang;Waesata;-3.104969;127.991742;10;operasional;82219211368;8/6/2016;Jl Pemuda 17 No 1;FTP;Rumah Pak Yamin;MMI-LSI
150361;ARG Saparua;Maluku;Kab. Maluku Tengah;Saparua;Saparua;-3.523713;128.71517;;operasional;;8/28/2017;Jl.Kapitan Pattimura No: 01;FTP;Kantor Kecamatan Saparua;MMI-LSI
150362;ARG Labuan;Maluku;Kab. Maluku Tengah;Seram Utara Barat;ameth;-2.796667;129.04;10;operasional;82198685763;8/26/2017;kantor desa ameth;FTP;BMKG;MMI-LSI
STA0199;ARG Mako;Maluku;Kab. Buru;Waeapo;Waeapo;-3.367935;126.974137;13;operasional;82399030071;6/21/2018;;FTP;Kantor Balai Benih Kecamatan Waeapo ;BMKG-MSP
STA9002;ARG Staklim Maluku;Maluku;Kab. Seram Bagian Barat;Kairatu;Kairatu;-3.3386;128.3686;0;operasional;;9/10/2016;Jl. Hunitetu;HTTP GET;;BMKG-Rekayasa
STAL311;ARG Kei Besar;Maluku;Kab. Maluku Tenggara;Kei Besar;Ohoiluk;-5.685277778;132.9841667;230;operasional;81240576551;11/26/2018;Jl Raya Ohoiluk Debut No. 1 Ohoiluk-Langgur;FTP;Balai Ohoi Ohoiwang;
STAL312;ARG Nusaniwe;Maluku;Kota Ambon;Nusaniwe;Ketsoblak;-3.79055556;128.1005556;508;operasional;;12/4/2020;Jl Patimura, Tual;FTP;BMKG;
150098;ARG Wasile;Maluku Utara;Kab. Halmahera Timur;Wasile;Cemara Jaya;1.079472;128.1334;;operasional;82220222264;9/8/2015;JL Trans Halmahera Timur;FTP;BP3K Wasile;BMKG-LSI
150099;ARG Oba Utara;Maluku Utara;Kota Tidore Kepulauan;Oba Utara;Kusu;0.694296;127.555;;operasional;82290625093;9/13/2016;JL Raya Halmahera;FTP;BPTP Malut;BMKG-LSI
150363;ARG Taraudu Kusu;Maluku Utara;Kab. Halmahera Barat;Sahu Timur;Tara Udu Kusu;1.134126;127.481285;;operasional;81384832292;9/12/2017;Jl. Tara udu Kusu;FTP;BP3K;MMI-LSI
150364;ARG Panam Boang;Maluku Utara;Kab. Halmahera Selatan;Bacan selatan;Panam Boang;-0.694691;127.466797;;operasional;81340144427;10/18/2017;Jl. Panam Boang Km.10;FTP;BP3K Panam Boang;MMI-LSI
STA0231;ARG Lanud Leo Wattimena;Maluku Utara;Kab. Morotai ;Morotai Selatan;Darame;2.05;128.31666;;operasional;81343616330;2/27/2024;Bandara Lanud Leo Wattimena;HTTP GET;Base Ops Lanud Wattimena;
STA0232;ARG Taliabu;Maluku Utara;Kab. Pulau Taliabu;Taliabau Barat;Bobong;-1.944624;124.38372;;operasional;82278256383;8/25/2020;Jl. Nurhikmah Desa Wayo;HTTP GET;BPBD;
STAL321;ARG Tobelo;Maluku Utara;Kab. Halmahera Utara;Tobelo;;1.734923;127.990773;36;operasional;81340695529;2/7/2024;Jl Kawasan Pemerintahan Komplek GOR;FTP;Badan Penanggulangan Bencana Daerah;
STAL322;ARG Maba;Maluku Utara;Kab. Halmahera Timur;Maba;Soa Gimalaha;0.68919444;128.2930556;10.4;operasional;81284814360;9/27/2022;Jl. Pendidikan;FTP;Dinas Pertanian;
150251;ARG Tanoh Manyang;Nanggroe Aceh Darusalam;Kab. Aceh Jaya;Teunom;Tanoh manyang;4.47508;95.79156;5;operasional;85277094215;8/25/2017;JL.Banda Aceh meulaboh;HTTP GET;BPP Teunom;MMI-LSI
150252;ARG Pasie Raja;Nanggroe Aceh Darusalam;Kab. Aceh Selatan;Pasie Raja;Teupin gajah;3.1342484;97.3119289;10;operasional;82273264362;8/26/2017;JL. Bandara T. Cut Ali;HTTP GET;BMKG;MMI-LSI
150253;ARG Lae Oram;Nanggroe Aceh Darusalam;Kota Subulussalam;Simpang kiri;Lae oram;2.658597;97.998193;76;operasional;81263963377;8/27/2017; Jalan Raja Tua, Desa Lae Oram, Kecamatan Simpang Kiri;HTTP GET;Kantor BPBD Subulussalam;MMI-LSI
150254;ARG Lae Butar;Nanggroe Aceh Darusalam;Kab. Aceh Singkil;Gunung meriah;Siderejo;2.37415;97.97392;30;operasional;81260086056;8/28/2017;Kebun Lae Butar PT. Soctfindo;HTTP GET;PT Soctfindo;MMI-LSI
150255;ARG Gapang;Nanggroe Aceh Darusalam;Kota Saban;Suka Karya;Iboih;5.854878;95.267318;21;operasional;85260975362;8/29/2017;Jl.Nol Kilometer Jorong Gavang;HTTP GET;BKSDA Sabang;MMI-LSI
150256;ARG Bibitan Kebun Baru;Nanggroe Aceh Darusalam;Kota Langsa;Langsa Baro;Pondok Kelapa;4.492817;97.937479;28;operasional;82367959507;8/27/2017;Kebun Baru PTPN I langsa;HTTP GET;PTPN 1 Kantor Pusat Langsa;MMI-LSI
150257;ARG Cot Girek;Nanggroe Aceh Darusalam;Kab. Aceh Utara;Cot Girek;Cot Girek;4.919339;97.370514;26;operasional;82370223893;8/26/2017;Kebun Cot Girek PTPN I;HTTP GET;PTPN 1;MMI-LSI
150258;ARG Karang Baru ;Nanggroe Aceh Darusalam;Kab. Aceh Tamiang;Karang Baru;Kebun Medang Ara;4.342116;98.064792;13;operasional;82261034194;8/28/2017;;HTTP GET;PT.Socfindo;MMI-LSI
STA0016;ARG Aceh;Nanggroe Aceh Darusalam;Kab. Aceh Timur;Idi Rayeuk;Titi Baro;4.924452;97.785654;19;operasional;82165688889;9/13/2016;Pusat Perkantoran Aceh Timur;HTTP GET;Dinas Pertanian Aceh Timur;BMKG-Campbell
STA0142;ARG Pegasing;Nanggroe Aceh Darusalam;Kab. Aceh Tengah;Pegasing;Lukup Badak;4.595641;96.808088;1225;operasional;82361845200;9/13/2010;-;HTTP GET;Dinas Pangan ;BMKG-MSP
STA0159;ARG Tangan Tangan;Nanggroe Aceh Darusalam;Kab. Aceh Barat Daya;Tangan-Tangan;Suak Labu;3.66756;96.90368;6;operasional;85212579184;9/13/2016;Kantor BBU Padi Tangan-tangan;HTTP GET;BBU Tangan Tangan;BMKG-MSP
STA0161;ARG Babul Makmur;Nanggroe Aceh Darusalam;Kab. Aceh Tenggara;Babul Makmur;Lawe Bekung;3.29773;97.9642;156;operasional;85213396277;9/13/2012;BPP Badar;HTTP GET;BPP Babul Makmur ;BMKG-LSI
STA0258;ARG Simeulue Timur;Nanggroe Aceh Darusalam;Kab. Simeulue;Simeulue Timur;Suak Buluh;2.44389;96.37528;40;operasional;81265982012;3/8/2021;Jl. Teuku Umar;;Dinas Pertanian dan Pangan Kab. Simeulue;
STA3255;ARG SMPK Aceh Besar;Nanggroe Aceh Darusalam;Kab. Aceh Besar;Lembah Seulawah;Saree;5.43746;95.71528;484;operasional;81396005670;9/10/2016;JL.Banda aceh-medan km.69;HTTP GET;Dinas Ketahanan Pangan Aceh Tengah;BMKG-LSI
STAL011;ARG Pulo Aceh;Nanggroe Aceh Darusalam;Kab. Aceh Besar;Pulo Aceh;Lampuyang;5.67046;95.12485;3;operasional;82363505797;11/24/2018;BPP Pulo Aceh;FTP;Balai Penyuluhan Pertanian;
STAL012;ARG Geumpang;Nanggroe Aceh Darusalam;Kab. Pidie;Geumpang;Leupu;4.846328;96.132697;459;operasional;82367002568;11/15/2018;Leupu, Geumpang Pidie;FTP;Balai Penyuluhan Pertanian Geumpang;
STAL013;ARG Blang Kejeren;Nanggroe Aceh Darusalam;Kab. Gayo Lues;Blang Kejeren;Gunyak;3.99798;97.3223;979;operasional;82167306453;11/16/2018;Dinas Pertanian Gayo Lues;FTP;Dinas Pertanian Gayo Lues;
STAL014;ARG Laweung;Nanggroe Aceh Darusalam;Kab. Pidie;Muara Tiga;Ujong Pie;5.526096;95.829112;6;operasional;81360344807;11/2/2018;Muara Tiga, Pidie;FTP;Balai Penyuluhan Pertanian;
STG1075;ARG Meureudu;Nanggroe Aceh Darusalam;Kab. Pidie Jaya;Meureudu;Rungkom;5.226365;96.24273;2;operasional;82225677895;9/12/2024;Rungkom, Meureudu, Pidie Jaya Regency, Aceh;;BPP Meureudu;BMKG-Campbell
13122303;ARG Sekotong;Nusa Tenggara Barat;Kab. Lombok Barat;Sekotong;Cendi Manik;-8.772888889;116.0528444;14;operasional;81907520087;5/23/2014;jl.Madabelik Cendi Manik Sekotong;FTP;UPTB-BP3K Sekotong;BMKG-MSP
14032780;ARG Praya Barat Daya;Nusa Tenggara Barat;Kab. Lombok Tengah;Praya Barat Daya;Dusun Baleluwah, Kel. Darek;-8.73489;116.203179;70;operasional;87865579074;2/12/2013;Desa Darek;FTP;UPTD HPT dan Keswan Praya Barat Daya;BMKG-LSI
14032781;ARG Pemenang;Nusa Tenggara Barat;Kab. Lombok Utara;Pemenang;Dusun Terengan Tanak Ampar;-8.407027;116.114396;40;operasional;87864290286;1/1/2013;;FTP;SDN 2 Pemenang Timur ;BMKG-LSI
150048;ARG Pekat;Nusa Tenggara Barat;Kab. Dompu;Pekat;Calabi;-8.2213921;117.7181015;75;operasional;87766845000;8/3/2015;Jl.Lintas Pekat - Dompu;FTP;BPP Pekat;BMKG-LSI
150049;ARG Plampang;Nusa Tenggara Barat;Kab. Sumbawa;Plampang;Plampang;-8.7767411;117.7583511;39;operasional;85337628081;8/3/2015;Jl.Lintas Sumbawa Bima Km.62 ;FTP;BP3K Plampang;BMKG-LSI
150050;ARG Sekongkang;Nusa Tenggara Barat;Kab. Sumbawa Barat;Sekongkang;Sekongkang Rawan;-8.9996;116.7522;7;operasional;8175765533;8/3/2015;Jl.Lingkar Selatan ;FTP;UPTB BP3K Sekongkang;BMKG-LSI
150051;ARG Selong;Nusa Tenggara Barat;Kab. Lombok Timur;Selong;Rakam;-8.651411;116.5197;170;operasional;87763157039;7/30/2015;Jl.Pejanggik;FTP;Dinas Pertanian dan Peternakan Lombok Timur;BMKG-LSI
150052;ARG Bayan;Nusa Tenggara Barat;Kab. Lombok Utara;Bayan;Anyar;-8.245;116.4320917;55;operasional;87759679331;7/30/2015;Jl.Anyar Senaru;FTP;BPP Bayan;BMKG-LSI
150171;ARG Praya;Nusa Tenggara Barat;Kab. Lombok Tengah;Praya;Ketejer;-8.696;116.2805278;124;operasional;81933161610;7/26/2016;Jl Raya Mantang;FTP;UPT HPT dan Keswan Praya ;MMI-LSI
150172;ARG Sekarbela;Nusa Tenggara Barat;Kota Mataram;Sekarbela;Sekarbela;-8.618689;116.088669;2;operasional;87865624065;7/26/2016;Jl Dokter Suejono Link selatan Mataram;FTP;BPBD Prov. NTB;MMI-LSI
150173;ARG Semongkat;Nusa Tenggara Barat;Kab. Sumbawa;Batu Lanteh;Klengkung;-8.573444;117.318888;244;operasional;85338915184;7/28/2016;Dusun Semongkat Desa Klengkung;FTP;Rumah;MMI-LSI
150174;ARG Huu;Nusa Tenggara Barat;Kab. Dompu;Huu;Rasa Bou;-8.737805;118.439694;30;operasional;85239660550;7/27/2016;Jl Lintas Lakey Dompu;FTP;Rumah Bapak Ramik;MMI-LSI
150175;ARG Sape;Nusa Tenggara Barat;Kab. Bima;Sape;Sari;-8.575805;118.9933;13;operasional;85338939144;7/27/2016;Jl Mustara no 15;FTP;BPP Sape;MMI-LSI
150319;ARG Tambora;Nusa Tenggara Barat;Kab. Bima;Tambora;Rasabau;-8.104075;117.872491;15;operasional;82340149892;8/10/2017;Desa Nangarao, RW 01/RT 03;FTP;Rumah;MMI-LSI
150320;ARG Donggo;Nusa Tenggara Barat;Kab. Bima;DONGGO;OO;-8.424925;118.595777;668;operasional;81384299129;8/14/2017;desa oo kec donggo;FTP;BP3K Kec.Donggo;MMI-LSI
150321;ARG SMPN 10 Kota Bima;Nusa Tenggara Barat;Kab. Bima;Asakota;Kolo;-8.373539;118.7215;17;operasional;85237300476;8/12/2017;Jl. Lintas Melayu Kolo;FTP;SMP Negeri 10 Kolo;MMI-LSI
150322;ARG Sembalun;Nusa Tenggara Barat;Kab. Lombok Timur;sembalun;sembalun;-8.360752;116.52675;1154;operasional;87765093724;8/9/2017;;FTP;UPTPP - Sembalun;MMI-LSI
150323;ARG Jerowaru;Nusa Tenggara Barat;Kab. Lombok Timur;Jerowaru;sepapan;-8.774023;116.477163;50;operasional;81918143223;8/8/2017;Jl.Sepapan Jerowaru;FTP;UPP Kec. Jerowaru;MMI-LSI
STA0099;ARG Mataram;Nusa Tenggara Barat;Kota Mataram;Selaparang;Rembiga;-8.558358;116.106852;16;operasional;87864396832;7/5/2020;JL.TRUNOJOYO;FTP;Kelompok Tani;BMKG-MSP
STA0100;ARG Sikur;Nusa Tenggara Barat;Kota Mataram;Sikur;Montong Baan Selatan;-8.636967;116.426475;316.3;operasional;87863435408;11/26/2013;UPP Kecamatan Sikur;HTTP GET;UPP Kecamatan Sikur;BMKG-MSP
STA0108;ARG Seteluk;Nusa Tenggara Barat;Kab. Sumbawa Barat;Seteluk;Tapir;-8.63360703;116.8590445;20;operasional;85239861230;9/13/2016;;HTTP GET;BP3K Seteluk;BMKG-MSP
STA0109;ARG Alas;Nusa Tenggara Barat;Kab. Sumbawa Barat;Alas;Dalam;-8.513333;116.9938;15;operasional;85337620062;1/1/2013;JL Pahlawan.;HTTP GET;UPT-PIA Kec.Alas ;BMKG-MSP
STA0110;ARG Lenangguar;Nusa Tenggara Barat;Kab. Sumbawa Barat;Lenangguar;Lenangguar;-8.730542;117.373154;225;operasional;85253159221;9/13/2016;Desa Lenangguar;HTTP GET;BP3K Lenangguar;BMKG-MSP
STA0111;ARG Dompu Manggalewa;Nusa Tenggara Barat;Kab. Dompu;Manggalewa;Nusa Jaya;-8.481388889;118.2993333;125;operasional;81237514378;9/13/2016;Ds NusaJjaya;HTTP GET;BPP Kec.Manggalewa;BMKG-MSP
STA0149;ARG Rasanae;Nusa Tenggara Barat;Kab. Bima;Rasanae Timur;;-8.4793;118.8;80;operasional;85333000662;9/13/2016;-;HTTP GET;Instalasi PDAM Nungga Rasanae;BMKG-MSP
STA0197;ARG Lunyuk;Nusa Tenggara Barat;Kab. Sumbawa;Lunyuk;;-8.995141;117.203699;10.5;operasional;82359342494;4/17/2018;BP3K Kecamatan Lunyuk;FTP;BP3K Lunyuk;BMKG-MSP
STA3251;ARG SMPK Santong;Nusa Tenggara Barat;Kab. Lombok Utara;Kayangan;Santong;-8.31777;116.28786;485;operasional;81917951383;9/26/2016;UPB Santong-Balai Benih Inti PPH NTB ;FTP;UPB Santong-Balai Benih Inti PPH NTB;BMKG-MSP
STG1064;ARG Batukliang utara;Nusa Tenggara Barat;Kab. Lombok Tengah;Batukliang Utara;Teratak;-8.581285;116.32882;1.3;operasional;8191798003;4/25/2024;Jl. Pariwisata Benang Stokel;;UPT Penyuluhan HPT dan Kesehatan Hewan;BMKG-Campbell
STG1065;ARG Tarano;Nusa Tenggara Barat;Kab. Sumbawa;Tarano;Labuhan Bontong;-8.7465;117.9947;12;operasional;0852-3809-3227;5/1/2024;Jl. Lintas Sumbawa-Bima;;BPP Kec. Tarano;BMKG-Campbell
STG1066;ARG Tatar;Nusa Tenggara Barat;Kab. Sumbawa Barat;Sekongkang;Tatar;-9.0506;116.8654;9;operasional;8229914699;5/5/2024;Jalan Raya Senunuk;;Kantor Desa Tatar;BMKG-Campbell
STG1067;ARG Sanggar;Nusa Tenggara Barat;Kab. Bima;Sanggar;Sandue;-8.3767;118.3105;10;operasional;82359070949;5/1/2024;Jalan Raya Kore;;UPPP Kec. Sanggar;BMKG-Campbell
STG1068;ARG Soritatanga;Nusa Tenggara Barat;Kab. Dompu;Pekat;Soritatanga;-8.3908;117.8817;25;operasional;81295577558;4/3/2024;Jalan Lintas Dompu – Calabai;;PT SMS (Sukses Mantap Sejahtera);BMKG-Campbell
14032784;ARG Ende Tengah;Nusa Tenggara Timur;Kab. Ende;Ende Tengah;Onekore;-8.84099;121.652;49;operasional;82347966003;9/7/2013;jl.Dipenogoro no.24;;Dinas Pertanian Tanaman Pangan dan Peternakan;BMKG-LSI
14032785;ARG Bajawa;Nusa Tenggara Timur;Kab. Ngada;Bajawa;Lebijaga;-8.78142;120.9804;1220;operasional;85231495508;9/11/2013;Jl. Tmn Wisata Mengeruda RT 016 RW 03;HTTP GET;Dinas Pertanian Perkebunan dan Peternakan;BMKG-LSI
150053;ARG Borong;Nusa Tenggara Timur;Kab. Manggarai Timur;Borong;Ranaloba;-8.804412;120.6121;0;operasional;85253320160;8/16/2015;Jl.Lehong Borong;FTP;Dinas Pertanian Tanaman Pangan dan Peternakan;BMKG-LSI
150054;ARG Baun;Nusa Tenggara Timur;Kab. Kupang;Amarasi Barat;Teun Baun;-10.2907;123.7201;523;operasional;81228143166;8/12/2015;Jl. HR Koroh;HTTP GET;BMKG;BMKG-LSI
150055;ARG Paga;Nusa Tenggara Timur;Kab. Sikka;Paga;Paga;-8.770616;122.0494;0;operasional;85333943678;8/19/2015;Jl.Lintas Maumere Ende;HTTP GET;BP3K PAGA;BMKG-LSI
150056;ARG Larantuka;Nusa Tenggara Timur;Kab. Flores Timur;Larantuka;Saratore Timur;-8.313108;123.0194;0;operasional;81339591997;8/21/2015;Jl.Sarobiti;HTTP GET;Dinas Pertanian dan Peternakan Kab. Flores Timur;BMKG-LSI
150057;ARG Pantai Baru;Nusa Tenggara Timur;Kab. Rote Ndao;Pantai Baru;Olifulihaa;-10.62745;123.2195;0;operasional;81230714240;8/14/2015;Jl.Pelabuhan Pantai Baru Baa;FTP;Balai Penyuluhan Baru Baa;BMKG-LSI
150196;ARG Hawu Mehara;Nusa Tenggara Timur;Kab. Sabu Raijua;Hawu Mehara;Tana Jawa;-10.562819;121.741493;200;operasional;85378674425;10/12/2016;Lae Lado;HTTP GET;Kecamatan Hawu Mehara;MMI-LSI
150197;ARG Danga;Nusa Tenggara Timur;Kab. Nagekeo;Aisesa;Danga;-8.557086;121.275032;0;operasional;85239258982;10/17/2016;Jl Inspeksi Sekunder 1;HTTP GET;Dinas Pertanian;MMI-LSI
150198;ARG Mbeliling;Nusa Tenggara Timur;Kab. Manggarai Barat;Mbeliling;Batu Cermin;-8.598176;120.019646;875;operasional;81238190354;10/19/2016;Jl Frans Nalar;HTTP GET;Kantor Desa Cunca Lolos;MMI-LSI
150199;ARG Kadi Pada;Nusa Tenggara Timur;Kab. Sumba Barat Daya;Kota Tambolaka;Kadi Pada;-9.4344108;119.1851882;0;operasional;82146265038;10/21/2016;Jl Pusat Pemerintahan Kadul;FTP;Dinas Pertanian Kab. Sumba Barat Daya;MMI-LSI
150200;ARG Lewoleba Timur;Nusa Tenggara Timur;Kab. Lembata;Nubantuka;Lebolewa Timur;-8.357516;123.457705;80;operasional;82237875314;10/22/2016;Jl Trans Lembata;HTTP GET;Dinas Pertanian Lembata;MMI-LSI
150324;ARG Lewa;Nusa Tenggara Timur;Kab. Sumba Timur;Lewa;Kambatawundun;-9.69326;119.86392;570.8;operasional;8123728729;10/6/2017;;FTP;BP3K Lewa;MMI-LSI
150325;ARG Alor;Nusa Tenggara Timur;Kab. Alor;Alor Barat Laut;Kokar;-8.16314;124.44749;46;operasional;85253491892;10/8/2017;JL Perintis no 3;FTP;Kantor Kecamatan;MMI-LSI
STA0104;ARG Ruteng;Nusa Tenggara Timur;Kab. Manggarai;Langkerembong;Watu;-8.6121;120.4654;204;operasional;8525333336;9/13/2016;Kel Watu;FTP;Kantor BPBD;BMKG-MSP
STA0105;ARG Soe;Nusa Tenggara Timur;Kab. Timor Tengah Selatan;Soe;;-9.859981;124.258718;875;operasional;82147608070;9/13/2016;-;FTP;Dinas Pertanian dan Perkebunan TTS;BMKG-MSP
STA0106;ARG Betun;Nusa Tenggara Timur;Kab. Malaka;Betun;Harekakae;-9.560627;124.9229;49;operasional;85289696150;9/13/2016;Smun Betun;FTP;SMUN Betun;BMKG-MSP
STA0107;ARG Waikabubak;Nusa Tenggara Timur;Kab. Sumba Barat;Loli;Wee Karou;-9.64818;119.39296;452;operasional;81236270269;9/13/2016;JL Weekaroo.;HTTP GET;Kantor Pemkab;BMKG-MSP
STA0204;ARG Kefamenanu;Nusa Tenggara Timur;Kab. Timor Tengah Utara;Kefamenanu;Maubele;-9.491666;124.493611;446;operasional;82342419324;7/30/2018;;HTTP GET;Dinas Pertanian Tanaman Pangan dan Perkebunan;BMKG-MSP
STA0215;ARG Atambua;Nusa Tenggara Timur;Kab. Belu;Atambua Selatan;Fatukbot;-9.133113;124.893683;399;operasional;81232117269;8/6/2020;jalan raya Atambua kelurahan Fatukbot, Atambua Selatan Belu;HTTP GET;Dinas Pertanian Kab. Atambua;
STG1022;ARG Fatumnasi;Nusa Tenggara Timur;Kab. Timor Tengah Selatan;Fatumnasi;Nenas;-9.5906;124.207631;1331;operasional;82147947356;9/18/2023;Jl. Tapatah;;kantor desa nenas;EML
150102;ARG Kaoreh;Papua;Kab. Jayapura;Yapsi;Taja SP1;-2.81519444;140.1406053;340;operasional;81244040944;9/10/2015;SP1 Jalur 7, Taja;FTP;-;BMKG-LSI
150103;ARG Arso;Papua;Kab. Keerom;Arso;Sanggaria / Arso I;-2.802611111;140.7529444;0;operasional;6.28125E+12;9/10/2015;JL Cempaka Arso I;FTP;-;BMKG-LSI
150216;ARG BP3K Kurik;Papua;Kab. Merauke;Kurik;Kurik;-8.288888;140.2689;0;operasional;82238449193;10/16/2016;Jl Moh Hatta;FTP;BP3K Kurik;MMI-LSI
150217;ARG Ngguti Bob;Papua;Kab. Merauke;Tanah Miring;Ngutti;-8.292777;140.7022;0;operasional;82397192022;10/2/2016;Jl Poros Jagebob;FTP;-;MMI-LSI
150218;ARG BP3K Wasur;Papua;Kab. Merauke;Merauke;Rimba raya;-8.536111;140.4642;0;operasional;81240396859;10/1/2016;Jl Trans Irian;FTP;BP3K Wasur;MMI-LSI
150219;ARG Bonggo;Papua;Kab. Sarmi;Bonggo;Kiken;-2.301421;139.5651;;operasional;82198145238;9/21/2016;Koramil Bonggo Spi;FTP;Koramil Bonggo Sp1;MMI-LSI
150365;ARG Benyom Jaya;Papua;Kota Jayapura;Nimbokrang;Benyom Jaya;-2.538909;140.105366;29;operasional;81344808604;8/8/2017;Jl. Mambruk Benyom Jaya II;FTP;-;MMI-LSI
150366;ARG Karya Bumi;Papua;Kota Jayapura;Namblong;Karya Bumi;-2.588611;140.231111;100;operasional;81247665618;8/9/2017;Jl. Karya Bumi;FTP;Karya Bumi;MMI-LSI
STA0171;ARG Dok II;Papua;Kab. Jayapura;Jayapura Utara;Bayangkara;-2.530363;140.7144;;operasional;8111996269;3/5/2016;JL. BHAYANGKARA II KEL. BHAYANGKARA KEC. JAYAPURA ;FTP;BMKG DOK II;
STA0172;ARG Biak Barat;Papua;Kab. Biak Numfor;Biak Barat;Yomdori;-1.057068;135.8718;137;operasional;85298822877;3/22/2016;Balai Penyuluhan Pertanian. Jl. Biak Wardo;FTP;Balai Penyuluhan Pertanian;
STA0173;ARG Serui;Papua;Kab. Yapen Waropen;Yapen Selatan;Serui Kota;-1.875458;136.24;0;operasional;81248026465;3/26/2016;Jl. Jend Sudirman;FTP;BMKG;
STA0229;ARG Tanah Merah;Papua;Kab. Boven Digoel;Mandobo;Tanah Merah;-6.077373;140.34149;39;operasional;81288788522;8/25/2020;Kantor Dinas TPH PP, Jl. Trans Papua, Kilo 4;HTTP GET;Dinas Pertanian Boven digoel;
STA0230;ARG Kuala Kencana;Papua;Kab. Mimika;Mimika Baru;Kwamki Lama;-4.407561;136.855859;92;operasional;81316465644;8/25/2020;Jl. Raya Freeport, Bandara Timika 99910;HTTP GET;Pt. Freeport;
STA3245;ARG SMPK Semangga;Papua;Kab. Merauke;Semangga;Semangga Dua;-8.40974;140.469;4;operasional;85254246091;9/10/2016;;FTP;BMKG;BMKG-LSI
STAL331;ARG Betaf;Papua;Kab. Sarmi;Sarmi;Pantai Timur;-2.125;139.2697222;51;operasional;81248022468;11/29/2018;Kampung Betaf distrik, pantai timur kabupaten sarmi, jayapura;FTP;Koramil;
STAL332;ARG KORAMIL Senggi;Papua;Kab. Keerom;Senggi;Koramil;-3.430066667;140.7789925;277;operasional;85155284407;11/17/2018;Jl Trans Senggi-Wamena Kab. Keerom;FTP;Koramil;
STAL333;ARG Arso 2;Papua;Kab. Keerom;Arso 2;Yuwanain Arso 2;-2.90555556;140.755;61;operasional;81342307458;11/24/2018;Jl Merak no 113, desa yuwanain arso 2, kabupaten keerom;FTP;-;
STAL334;ARG Agats;Papua;Kab. Asmat;Distrik Agats;Kampung bis agats;-5.541667;138.140833;7.92;operasional;82199875577;11/18/2018;Jl. Franskaisiepo, Agats;FTP;Dinas pertanian Agats;
STAL335;ARG Atsj;Papua;Kab. Asmat;Dist Atsj;Kampung Yasiw;-5.738847;138.383301;7.92;operasional;81247002636;11/16/2018;Kampung Yasiw, Dist Atsj;FTP;Dinas pertanian;
STG1024;ARG Sarmi Selatan;Papua;Kab. Sarmi;Sarmi Selatan;Kasukwe;-1.98304;138.709;60;operasional;81240882943;9/18/2023;Kasukwe, Distrik Sarmi Selatan, Kabupaten Sarmi, Papua;;Polres Sarmi;EML
STG1026;ARG Waris;Papua;Kab. Keerom;Waris;Kalifam;-3.2889024;140.8371652;56;operasional;82316444474;11/17/2023;JL. WARIS, KALIFAM, DISTRIK WARIS, KAB. KEEROM, PAPUA;;POLSEK WARIS;BMKG-Campbell
STG1027;ARG Heram;Papua;Kota Jayapura;Heram;Waena;-2.57279;140.622611;186;operasional;82323771818;11/17/2023;JL. BUPER, WAENA, KEC. HERAM KOTA JAYAPURA;;IPDN;BMKG-Campbell
STG1028;ARG Kimaam;Papua;Kab. Merauke;Merauke;Rimba Jaya;-7.9857289;138.8482384;9;operasional;0;3/13/2024;Jl. Poros SP2, Yasa Mulya, Tanah Miring, Kabupaten Merauke, Papua 99612;;BMKG;BMKG-Campbell
150104;ARG Moswaren;Papua Barat;Kab. Sorong Selatan;Moswaren;Bumi Ajo;-1.489985;132.2311;20;operasional;81247977367;9/16/2015;JL Nusa Indah Kel.Mariat;FTP;LPHP Pertanian;BMKG-LSI
150105;ARG Ayamaru;Papua Barat;Kab. Maybrat;Ayamaru;Miskajim;-1.276918;132.1977;330;operasional;81344932268;9/10/2015;JL Raya Ayamura Sorong.;HTTP GET;KORAMIL 1704_05 ;BMKG-LSI
150220;ARG Stageof Sorong;Papua Barat;Kota Sorong;Sorong Barat;Klabala;-0.8622913;131.2590919;164;operasional;85215869821;9/14/2016;Jl Danau Siwiki No 1 Puncak Rafidin sorong;HTTP GET;Stasiun Geofisika sorong;MMI-LSI
STA0080;ARG Manokwari;Papua Barat;Kab. Manokwari;Masni;Sumber Boga;-0.791858;133.7289;42;operasional;85344254762;9/13/2016;Kampung Masni, SP7, Papua Barat.;HTTP GET;BPP Distrik masni;BMKG-MSP
STA0234;ARG Manimere;Papua Barat;Kab. Teluk Bintuni;Manimere;Konaro Jaya;-2.0677777;133.7208334;;operasional;85254384477;9/29/2020;Jl. Bintuni - Manokwari;HTTP GET;Distrik / Kecamatan;
STA0235;ARG Senopi;Papua Barat;Kab. Tambrauw;Senopi;Senopi;-0.838888889;132.9275;;operasional;81278857055;10/2/2020;Jl. Trans Manokwari - Tambrauw;HTTP GET;Distrik / Kecamatan;
STAL341;ARG Suteibey;Papua Barat;Kab. Pegunungan Afrak;Anggi;Suteibey;-1.30554;133.92241;2220;operasional;85358028903;11/15/2018;Suteibey, Anggi, Manokwari Regency, West Papua 98354;HTTP GET;Kantor Bupati Pegaf;
